X1,lon,lat,dist.next,year_arr,year_dep,spring.med,spring.mean,spring.tot,real.arr,arr,real.dep,dep,dur,FstQu.lon,FstQu.lat,TrdQu.lon,TrdQu.lat,jul.last.wint,jul.last.stop,jul.arr.last.stop,tag,,species,deploy_loc,month,south,north,breed_label,tag_deployed,tag_length,tag_label,is.start,is.end,first.south,last.south,first.north,last.north,,,winter,winter.longstops,pop.summer,pop.winter,first.winter,last.winter,first.winter.longstops,last.winter.longstops,winter.discretion,,
6,-94.4,55.8,3513.476784,2011,2011,,,,2011NA,NA,2011-08-09 2:46,2011-08-09 2:46,NA,-93.36263736,55.8,-94.4,55.8,,,,rekn_tex13_j8h_full,8jh,rekn,texa,6,FALSE,TRUE,NA,winter,year,NA,,,,,,,993.8430253,,,,,,,,,,,,
7,-97.77777778,24.3,350.6870003,2011,2011,,,,2011-08-10 11:39,2011-08-10 11:39,2011-08-28 1:20,2011-08-28 1:20,18,-97.77777778,24.3,-97.86407767,25.2,,,,rekn_tex13_j8h_full,8jh,rekn,texa,8,FALSE,TRUE,NA,winter,year,NA,,,,,,,3513.476784,,T,,,,,,,,,,
22,-97.6056338,27.45,275.9689925,2010,2011,,,,2010-10-11 0:30,2010-10-11 0:30,2011-03-05 0:40,2011-03-05 0:40,145,-97.6056338,26.775,-98.06324297,27.45,,,,rekn_tex13_k2x _full,k2x,rekn,texa,10,TRUE,FALSE,NA,winter,multiyear,NA,,,,,,,350.6870003,,T,,,,,,,,,TAG DEPLOYED AT WINTER SITE,
9,-98.77437326,25.2,385.2095939,2011,2011,,,,2011-03-07 12:34,2011-03-07 12:34,2011-04-04 12:03,2011-04-04 12:03,28,-98.40324763,21.6,-98.77437326,26.1,,,,rekn_tex13_k2x _full,k2x,rekn,texa,3,TRUE,TRUE,NA,winter,multiyear,NA,,,,,,,275.9689925,,T,,,,,,,,,,
12,-97.15909091,28.35,2220.119422,2011,2011,,,,2011-04-05 1:04,2011-04-05 1:04,2011-05-17 11:18,2011-05-17 11:18,42,-97.15909091,28.35,-97.15909091,28.35,137,,,rekn_tex13_k2x _full,k2x,rekn,texa,4,FALSE,TRUE,NA,winter,multiyear,NA,,,,,,,385.2095939,,T,,,,,T,,,,,
13,-105.4143646,47.25,400.356079,2011,2011,,,,2011-05-18 10:43,2011-05-18 10:43,2011-06-01 3:28,2011-06-01 3:28,14,-105.4143646,47.25,-105.4143646,47.25,,,,rekn_tex13_k2x _full,k2x,rekn,texa,5,FALSE,TRUE,NA,winter,multiyear,NA,,,,,,,2220.119422,,,,,,,,,,,,
14,-105.5049505,50.85,1883.794526,2011,2011,,,,2011-06-01 10:38,2011-06-01 10:38,2011-06-10 3:54,2011-06-10 3:54,9,-105.1764706,50.4,-105.5049505,50.85,,161,152,rekn_tex13_k2x _full,k2x,rekn,texa,6,FALSE,TRUE,NA,winter,multiyear,NA,,,,,,,400.356079,,,,,,,,,,,,
1,-82.49,62.35,995.7988832,2011,2011,1883.794526,1501.423342,4504.270027,2011-06-01 0:00,2010-06-01 0:00,2011-06-01 0:00,2010-06-01 0:00,0,-82.49,62.35,-82.49,62.35,,,,rekn_tex13_k2x _full,k2x,rekn,texa,6,FALSE,TRUE,breed,winter,multiyear,NA,,,,,,,1883.794526,,,,,,,,,,,,
16,-93.36263736,55.35,3123.416535,2011,2011,,,,2011-08-14 10:04,2011-08-14 10:04,2011-08-21 1:42,2011-08-21 1:42,7,-92.90322581,54.9,-94.15384615,56.25,,,,rekn_tex13_k2x _full,k2x,rekn,texa,8,TRUE,FALSE,NA,winter,multiyear,NA,,,,,,,995.7988832,,,,,,,,,,,,
18,-97.85915493,27.45,50.03280205,2011,2012,,,,2011-08-22 11:52,2011-08-22 11:52,2012-01-08 1:05,2012-01-08 1:05,139,-97.85915493,27.45,-97.85915493,27.45,,,,rekn_tex13_k2x _full,k2x,rekn,texa,8,TRUE,TRUE,NA,winter,multiyear,NA,,,,,,,3123.416535,,T,,,,T,,,,,TAG DIES DURING WINTER,
2,-97.35211268,27.45,2613.976657,2012,2013,,,,2012-10-10 0:29,2012-10-10 0:29,2013-05-19 1:29,2013-05-19 1:29,221,-97.35211268,24.75,-97.60217984,27.45,139,,,rekn_tex2l9_full,2l9,rekn,texa,10,TRUE,TRUE,NA,winter,multiyear,NA,,,,,,,50.03280205,,T,,,,,T,,,T,ASSUME WINTER BASED ON NEXT YEAR'S WINTER SITE,
3,-106.2524272,49.95,1227.988745,2013,2013,,,,2013-05-19 10:58,2013-05-19 10:58,2013-06-05 3:38,2013-06-05 3:38,17,-106.2524272,49.5,-106.2524272,49.95,,,,rekn_tex2l9_full,2l9,rekn,texa,5,FALSE,TRUE,NA,winter,multiyear,NA,,,,,,,2613.976657,,,,,,,,,,,,
4,-92.07373272,57.15,787.463621,2013,2013,,,,2013-06-06 3:44,2013-06-06 3:44,2013NA,NA,NA,-92.07373272,57.15,-92.07373272,57.15,,#VALUE!,157,rekn_tex2l9_full,2l9,rekn,texa,6,FALSE,TRUE,NA,winter,multiyear,NA,,,,,,,1227.988745,,,,,,,,,,,,
1,-82.49,62.35,787.463621,2013,2013,1227.988745,1543.143007,4629.429022,2013-06-01 0:00,2010-06-01 0:00,2013-06-01 0:00,2010-06-01 0:00,0,-82.49,62.35,-82.49,62.35,,,,rekn_tex2l9_full,2l9,rekn,texa,6,FALSE,TRUE,breed,winter,multiyear,NA,,,,,,,787.463621,,,,,,,,,,,,
4,-92.07373272,57.15,3284.203008,2013,2013,,,,2013NA,NA,2013-08-01 2:26,2013-08-01 2:26,NA,-92.07373272,57.15,-92.07373272,57.15,,,,rekn_tex2l9_full,2l9,rekn,texa,6,FALSE,TRUE,NA,winter,multiyear,NA,,,,,,,787.463621,,,,,,,,,,,,
5,-97.86407767,27.9,77.87345696,2013,2014,,,,2013-08-03 1:36,2013-08-03 1:36,2014-02-12 0:25,2014-02-12 0:25,193,-97.86407767,25.65,-98.08844508,28.8,,,,rekn_tex2l9_full,2l9,rekn,texa,8,FALSE,TRUE,NA,winter,multiyear,NA,,,,,,,3284.203008,,T,,,,T,,,,,TAG DIES DURING WINTER,
21,-97.25560179,28.35,477.2120829,2012,2013,,,,2012-10-13 0:25,2012-10-13 0:25,2013-02-24 12:51,2013-02-24 12:51,135,-97.25560179,27.9,-97.36670382,28.575,,,,rekn_tex3l2 _full,3l2,rekn,texa,10,TRUE,FALSE,NA,winter,multiyear,NA,,,,,,,77.87345696,,T,,,,,,,,,DEPLOYED ON WINTERING SITE,
5,-97.67700233,24.075,4405.955786,2013,2013,,,,2013-02-27 12:42,2013-02-27 12:42,2013-05-13 11:33,2013-05-13 11:33,75,-97.42446654,19.575,-97.82447369,24.075,133,133,59,rekn_tex3l2 _full,3l2,rekn,texa,2,TRUE,TRUE,NA,winter,multiyear,NA,,,,,,,477.2120829,,T,,,,,T,,,,,
1,-82.49,62.35,1238.967831,2013,2013,4405.955786,4405.955786,4405.955786,2013-06-01 0:00,2010-06-01 0:00,2013-06-01 0:00,2010-06-01 0:00,0,-82.49,62.35,-82.49,62.35,,,,rekn_tex3l2 _full,3l2,rekn,texa,6,FALSE,TRUE,breed,winter,multiyear,NA,,,,,,,4405.955786,,,,,,,,,,,,
6,-67.35483871,54.45,956.0204829,2013,2013,,,,2013-07-19 7:12,2013-07-19 7:12,2013-07-25 1:26,2013-07-25 1:26,6,-67.35483871,54.45,-68.86956522,54.9,,,,rekn_tex3l2 _full,3l2,rekn,texa,7,FALSE,TRUE,NA,winter,multiyear,NA,,,,,,,1238.967831,,,,,,,,,,,,
7,-81.75,53.1,252.3619574,2013,2013,,,,2013-07-25 8:51,2013-07-25 8:51,2013-07-30 2:04,2013-07-30 2:04,5,-79.34693878,52.2,-81.75,53.1,,,,rekn_tex3l2 _full,3l2,rekn,texa,7,TRUE,FALSE,NA,winter,multiyear,NA,,,,,,,956.0204829,,,,,,,,,,,,
8,-81.26732673,50.85,2125.901664,2013,2013,,,,2013-07-30 9:35,2013-07-30 9:35,2013-08-14 10:03,2013-08-14 10:03,15,-81.17647059,50.4,-81.26732673,50.85,,,,rekn_tex3l2 _full,3l2,rekn,texa,7,TRUE,FALSE,NA,winter,multiyear,NA,,,,,,,252.3619574,,,,,,,,,,,,
9,-92.99093656,33.75,697.6862016,2013,2013,,,,2013-08-17 11:25,2013-08-17 11:25,2013-08-23 1:16,2013-08-23 1:16,6,-92.44712991,32.85,-93.47758887,36,,,,rekn_tex3l2 _full,3l2,rekn,texa,8,TRUE,FALSE,NA,winter,multiyear,NA,,,,,,,2125.901664,,,,,,,,,,,,
10,-96.72346003,28.35,243.3065766,2013,2014,,,,2013-08-25 0:59,2013-08-25 0:59,2014-01-03 0:06,2014-01-03 0:06,131,-96.64772727,27.45,-97.06134094,28.35,,,,rekn_tex3l2 _full,3l2,rekn,texa,8,TRUE,TRUE,NA,winter,multiyear,NA,,,,,,,697.6862016,,T,,,,T,,,,,TAG DIES DURING WINTER,
4,-97.65674359,26.325,2987.704946,2009,2010,,,,2009-10-11 0:29,2009-10-11 0:29,2010-05-16 1:39,2010-05-16 1:39,217,-97.54189944,26.325,-97.65674359,26.775,136,,,rekn_tex3py_allyears,3py,rekn,texa,10,TRUE,TRUE,NA,winter,multiyear,NA,,,,,,,243.3065766,,T,,,,,T,,,,DEPLOYED ON WINTERING SITE,
5,-107.2653061,52.2,1849.230938,2010,2010,,,,2010-05-18 10:23,2010-05-18 10:23,2010-06-06 10:29,2010-06-06 10:29,19,-107.2653061,52.2,-107.2653061,52.2,,157,138,rekn_tex3py_allyears,3py,rekn,texa,5,FALSE,TRUE,NA,winter,multiyear,NA,,,,,,,2987.704946,,,,,,,,,,,,
1,-82.49,62.35,1309.547585,2010,2010,2418.467942,2418.467942,4836.935884,2010-06-01 0:00,2010-06-01 0:00,2010-06-01 0:00,2010-06-01 0:00,0,-82.49,62.35,-82.49,62.35,,,,rekn_tex3py_allyears,3py,rekn,texa,6,FALSE,TRUE,breed,winter,multiyear,NA,,,,,,,1849.230938,,,,,,,,,,,,
7,-100.173913,54.9,2752.171032,2010,2010,,,,2010-07-11 3:52,2010-07-11 3:52,2010-07-24 10:26,2010-07-24 10:26,13,-100.173913,54.9,-100.173913,54.9,,,,rekn_tex3py_allyears,3py,rekn,texa,7,TRUE,FALSE,NA,winter,multiyear,NA,,,,,,,1309.547585,,,,,,,,,,,,
8,-99.88439306,30.15,234.0525373,2010,2010,,,,2010-07-25 2:01,2010-07-25 2:01,2010-07-29 2:11,2010-07-29 2:11,4,-99.64285714,30.15,-99.88439306,32.4,,,,rekn_tex3py_allyears,3py,rekn,texa,7,TRUE,FALSE,NA,winter,multiyear,NA,,,,,,,2752.171032,,,,,,,,,,,,
,-99.62015347,28.0578125,2474.443919,2010,2011,,,,2010-07-29 12:01,2010-07-29 12:01,2011-05-15 11:26,2011-05-15 11:26,289.9756944,-99.58835972,27.86328125,-99.69403333,28.25234375,135,,,rekn_tex3py_allyears,,,texa,7,TRUE,TRUE,NA,winter,multiyear,NA,,,,,,,NA,,T,,,,T,T,,,,"JOINTED TAGS HERE, SO NOW HAVE START AND END OF WINTER",
5,-104.8543689,49.95,1935.398858,2011,2011,,,,2011-05-16 10:53,2011-05-16 10:53,2011-06-02 3:53,2011-06-02 3:53,17,-104.8543689,49.95,-105.5533981,49.95,,153,136,rekn_tex3py_allyears,3py,rekn,texa,5,FALSE,TRUE,NA,winter,multiyear,NA,,,,,,,2558.143611,,,,,,,,,,,,
1,-82.49,62.35,967.0702941,2011,2011,2204.921389,2204.921389,4409.842777,2011-06-01 0:00,2010-06-01 0:00,2011-06-01 0:00,2010-06-01 0:00,0,-82.49,62.35,-82.49,62.35,,,,rekn_tex3py_allyears,3py,rekn,texa,6,FALSE,TRUE,breed,winter,multiyear,NA,,,,,,,1935.398858,,,,,,,,,,,,
7,-94.21512428,56.025,3213.671724,2011,2011,,,,2011NA,NA,2011-07-29 9:50,2011-07-29 9:50,NA,-93.12255125,55.575,-95.67435872,56.25,,,,rekn_tex3py_allyears,3py,rekn,texa,6,FALSE,TRUE,NA,winter,multiyear,NA,,,,,,,967.0702941,,,,,,,,,,,,
9,-97.57203964,27.225,2622.368612,2011,2012,,,,2011-07-31 1:27,2011-07-31 1:27,2012-05-15 11:31,2012-05-15 11:31,289,-97.40533811,25.425,-97.90494891,27.675,136,,,rekn_tex3py_allyears,3py,rekn,texa,7,TRUE,FALSE,NA,winter,multiyear,NA,,,,,,,3213.671724,,T,,,,T,T,,,,,
10,-105.8015267,49.95,1975.795665,2012,2012,,,,2012-05-16 10:54,2012-05-16 10:54,2012NA,NA,NA,-105.2307692,49.5,-106.2524272,50.4,,#VALUE!,137,rekn_tex3py_allyears,3py,rekn,texa,5,TRUE,FALSE,NA,winter,multiyear,NA,,,,,,,2622.368612,,,,,,,,,,,,
1,-82.49,62.35,1975.795665,2012,2012,2299.082138,2299.082138,4598.164277,2012-06-01 0:00,2010-06-01 0:00,2012-06-01 0:00,2010-06-01 0:00,0,-82.49,62.35,-82.49,62.35,,,,rekn_tex3py_allyears,3py,rekn,texa,6,FALSE,TRUE,breed,winter,multiyear,NA,,,,,,,1975.795665,,,,,,,,,,,,
10,-105.8015267,49.95,1352.246564,2012,2012,,,,2012NA,NA,2012-07-24 4:22,2012-07-24 4:22,NA,-105.2307692,49.5,-106.2524272,50.4,,,,rekn_tex3py_allyears,3py,rekn,texa,5,TRUE,FALSE,NA,winter,multiyear,NA,,,,,,,1975.795665,,,,,,,,,,,,
11,-88.37837838,56.25,3485.6961,2012,2012,,,,2012-07-24 8:09,2012-07-24 8:09,2012-08-01 2:27,2012-08-01 2:27,8,-87.2,55.8,-88.37837838,56.25,,,,rekn_tex3py_allyears,3py,rekn,texa,7,TRUE,FALSE,NA,winter,multiyear,NA,,,,,,,1352.246564,,,,,,,,,,,,
12,-97.77158774,25.65,661.9756001,2012,2012,,,,2012-08-04 1:40,2012-08-04 1:40,2012-11-13 23:54,2012-11-13 23:54,102,-97.45856354,25.65,-97.77158774,26.1,,,,rekn_tex3py_allyears,3py,rekn,texa,8,TRUE,TRUE,NA,winter,multiyear,NA,,,,,,,3485.6961,,T,,,,T,,,,T,ASSUME WINTER DUE TO PREVIOUS YEARS WINTERING LOCATIONS,
2,-96.57370518,19.8,0,2009,2009,,,,2009-10-08 1:05,2009-10-08 1:05,2009-11-15 0:05,2009-11-15 0:05,38,-96.57370518,19.8,-96.57370518,19.8,,,,rekn_tex6ah,6ah,rekn,texa,10,FALSE,TRUE,NA,winter,year,NA,,,,,,,661.9756001,,T,,,,,,,,,DEPLOYED ON WINTER; POINT SHIFTED SOUTH,
,-96.57370518,19.8,951.7497543,2009,2009,,,,2009-10-08 1:05,2009-10-08 1:05,2009-11-15 0:05,2009-11-15 0:05,38,-96.57370518,19.8,-96.57370518,19.8,,,,rekn_tex6ah,6ah,rekn,texa,10,TRUE,TRUE,NA,winter,year,,,,,,,,,,T,,,,,,,,,"HAS BIG JUMP SOUTH AFTER BANDING, THEN JUMP BACK UP TO BANDING LOCATION - PROBABLY NOT A TRUE MOVEMENT\",
,-96.13636364,28.35,2426.25072,2009,2010,,,,2009-11-15 12:28,2009-11-15 12:28,2010-05-17 1:32,2010-05-17 1:32,183,-96.13636364,28.35,-96.13636364,28.35,137,,,rekn_tex6ah,6ah,rekn,texa,11,FALSE,TRUE,NA,winter,year,,,,,,,,,,T,,,,,T,,,,,
4,-103.1538462,49.5,1026.428278,2010,2010,,,,2010-05-17 10:46,2010-05-17 10:46,2010-06-01 10:13,2010-06-01 10:13,15,-103.1538462,49.5,-103.8461538,49.5,,,,rekn_tex6ah,6ah,rekn,texa,5,FALSE,TRUE,NA,winter,year,NA,,,,,,,2426.25072,,,,,,,,,,,,
5,-93.48519362,56.7,880.5063689,2010,2010,,,,2010-06-02 3:51,2010-06-02 3:51,2010NA,NA,NA,-93.14685315,56.7,-95.12528474,57.6,,#VALUE!,153,rekn_tex6ah,6ah,rekn,texa,6,FALSE,TRUE,NA,winter,year,NA,,,,,,,1026.428278,,,,,,,,,,,,
1,-82.49,62.35,880.5063689,2010,2010,1026.428278,1444.395122,4333.185367,2010-06-01 0:00,2010-06-01 0:00,2010-06-01 0:00,2010-06-01 0:00,0,-82.49,62.35,-82.49,62.35,,,,rekn_tex6ah,6ah,rekn,texa,6,FALSE,TRUE,breed,winter,year,NA,,,,,,,880.5063689,,,,,,,,,,,,
5,-93.48519362,56.7,3022.053547,2010,2010,,,,2010NA,NA,2010-07-28 9:46,2010-07-28 9:46,NA,-93.14685315,56.7,-95.12528474,57.6,,,,rekn_tex6ah,6ah,rekn,texa,6,FALSE,TRUE,NA,winter,year,NA,,,,,,,880.5063689,,,,,,,,,,,,
6,-97.89928058,29.7,300.1763192,2010,2010,,,,2010-07-29 1:49,2010-07-29 1:49,2010-10-06 23:32,2010-10-06 23:32,70,-97.70682148,29.7,-97.89928058,30.15,,,,rekn_tex6ah,6ah,rekn,texa,7,FALSE,TRUE,NA,winter,year,NA,,,,,,,3022.053547,,T,,,,T,,,,T,ASSUME WINTER DUE TO PREVIOUS YEARS WINTERING LOCATIONS,
111,-94.79136691,29.7,488.6984177,2009,2009,,,,2009-10-08 0:33,2009-10-08 0:33,2009-10-22 12:12,2009-10-22 12:12,14,-94.79136691,29.25,-94.89971347,29.7,,,,rekn_tex7ml_full,7ml,rekn,texa,10,TRUE,FALSE,NA,nonbreed,year,NA,,,,,,,300.1763192,,T,,,,T,,,,,"THIS TAG IS A BIT SCREWY, NOT MUCH INFO FROM RON EXCEPT THAT IT HAS A BIG DRIFT. PROBABLY NOT GOOD FOR LOCATIONS, BUT OKAY FOR DISTANCE/TIME",
5,-89.80796979,29.025,506.7196149,2009,2010,,,,2009-10-23 0:08,2009-10-23 0:08,2010-02-07 0:03,2010-02-07 0:03,107,-89.80796979,29.025,-89.80796979,29.025,,,,rekn_tex7ml_full,7ml,rekn,texa,10,TRUE,FALSE,NA,nonbreed,year,NA,,,,,,,488.6984177,,T,,,,,,,,,,
8,-84.87882806,30.6,949.8940366,2010,2010,,,,2010-02-07 12:06,2010-02-07 12:06,2010-03-15 23:56,2010-03-15 23:56,36,-84.68870017,30.6,-84.96255195,31.725,,,,rekn_tex7ml_full,7ml,rekn,texa,2,TRUE,FALSE,NA,nonbreed,year,NA,,,,,,,506.7196149,,T,,,,,,,,,,
10,-81.84032476,22.5,472.7522447,2010,2010,,,,2010-03-16 11:29,2010-03-16 11:29,2010-04-12 10:57,2010-04-12 10:57,27,-81.84032476,22.5,-82.98112029,26.55,,,,rekn_tex7ml_full,7ml,rekn,texa,3,TRUE,TRUE,NA,nonbreed,year,NA,,,,,,,949.8940366,,T,,,,,,,,,,
13,-79.00521621,25.875,2658.891389,2010,2010,,,,2010-04-12 23:58,2010-04-12 23:58,2010-05-22 0:20,2010-05-22 0:20,39,-79.00521621,24.8625,-79.47926388,25.875,142,,,rekn_tex7ml_full,7ml,rekn,texa,4,FALSE,TRUE,NA,nonbreed,year,NA,,,,,,,472.7522447,,T,,,,,T,,,,,
14,-83.76923077,49.5,1431.005035,2010,2010,,,,2010-05-22 9:40,2010-05-22 9:40,2010-06-06 2:51,2010-06-06 2:51,15,-83.76923077,49.5,-84,50.4,,157,142,rekn_tex7ml_full,7ml,rekn,texa,5,FALSE,TRUE,NA,nonbreed,year,NA,,,,,,,2658.891389,,,,,,,,,,,,
1,-82.49,62.35,1124.835426,2010,2010,2044.948212,2044.948212,4089.896425,2010-06-01 0:00,2010-06-01 0:00,2010-06-01 0:00,2010-06-01 0:00,0,-82.49,62.35,-82.49,62.35,,,,rekn_tex7ml_full,7ml,rekn,texa,6,FALSE,TRUE,breed,nonbreed,year,NA,,,,,,,1431.005035,,,,,,,,,,,,
16,-97.6,55.8,3113.001969,2010,2010,,,,2010-07-24 3:41,2010-07-24 3:41,2010-08-02 10:03,2010-08-02 10:03,9,-97.6,55.8,-97.6,55.8,,,,rekn_tex7ml_full,7ml,rekn,texa,7,TRUE,FALSE,NA,nonbreed,year,NA,,,,,,,1124.835426,,,,,,,,,,,,
17,-100.8203678,27.9,345.1656607,2010,2010,,,,2010-08-05 11:59,2010-08-05 11:59,2010-10-05 1:33,2010-10-05 1:33,61,-98.84393064,26.55,-101.7827298,28.8,,,,rekn_tex7ml_full,7ml,rekn,texa,8,TRUE,TRUE,NA,nonbreed,year,NA,,,,,,,3113.001969,,T,,,,T,,,,T,"ASSUME WINTER DUE TO PREVIOUS YEAR, TAG DIES PRIOR TO START OF CORE WINTER",
12,-97.35211268,27.45,2818.553146,2010,2010,,,,2010-04-28 1:31,2010-04-28 1:31,2010-05-16 1:42,2010-05-16 1:42,18,-97.35211268,27.45,-97.35211268,27.45,136,,,rekn_tex8kj _full,8kj,rekn,texa,4,FALSE,TRUE,NA,winter,multiyear,NA,,,,,,,345.1656607,,T,,,,,T,,,T,ASSUME WINTER DUE TO NEXT YEAR,
2,-104.6597938,52.2,1730.867662,2010,2010,,,,2010-05-16 11:09,2010-05-16 11:09,2010-06-05 4:15,2010-06-05 4:15,20,-104.3265306,51.75,-105.4545455,52.2,,156,136,rekn_tex8kj _full,8kj,rekn,texa,5,FALSE,TRUE,NA,winter,multiyear,NA,,,,,,,2818.553146,,,,,,,,,,,,
1,-82.49,62.35,913.2488581,2010,2010,2274.710404,2274.710404,4549.420808,2010-06-01 0:00,2010-06-01 0:00,2010-06-01 0:00,2010-06-01 0:00,0,-82.49,62.35,-82.49,62.35,,,,rekn_tex8kj _full,8kj,rekn,texa,6,FALSE,TRUE,breed,winter,multiyear,NA,,,,,,,1730.867662,,,,,,,,,,,,
41,-94.30523918,56.7,3072.996838,2010,2010,,,,2010-07-17 3:37,2010-07-17 3:37,2010-07-24 10:13,2010-07-24 10:13,7,-94.30523918,56.7,-96.5034965,57.6,,,,rekn_tex8kj _full,8kj,rekn,texa,7,FALSE,TRUE,NA,winter,multiyear,NA,,,,,,,913.2488581,,,,,,,,,,,,
5,-98.84393064,29.25,402.5083327,2010,2010,,,,2010-07-26 11:38,2010-07-26 11:38,2010-11-21 12:37,2010-11-21 12:37,118,-98.75181422,22.5,-98.89039242,30.15,,,,rekn_tex8kj _full,8kj,rekn,texa,7,FALSE,TRUE,NA,winter,multiyear,NA,,,,,,,3072.996838,,T,,,,T,,,,,,
6,-98.41726619,25.65,2969.196322,2010,2011,,,,2010-11-23 12:39,2010-11-23 12:39,2011-05-15 11:17,2011-05-15 11:17,173,-98.36338419,25.65,-99.02578797,29.25,135,,,rekn_tex8kj _full,8kj,rekn,texa,11,TRUE,FALSE,NA,winter,multiyear,NA,,,,,,,402.5083327,,T,,,,,T,,,,,
7,-105.84,51.75,907.7078352,2011,2011,,,,2011-05-16 10:48,2011-05-16 10:48,2011-06-02 9:02,2011-06-02 9:02,17,-105.4545455,51.3,-106.5306122,52.2,,,,rekn_tex8kj _full,8kj,rekn,texa,5,FALSE,TRUE,NA,winter,multiyear,NA,,,,,,,2969.196322,,,,,,,,,,,,
9,-94.97522978,56.925,922.6583263,2011,2011,,,,2011-06-03 3:59,2011-06-03 3:59,2011NA,NA,NA,-93.76182758,56.925,-95.67324145,56.925,,#VALUE!,154,rekn_tex8kj _full,8kj,rekn,texa,6,FALSE,TRUE,NA,winter,multiyear,NA,,,,,,,907.7078352,,,,,,,,,,,,
1,-82.49,62.35,922.6583263,2011,2011,922.6583263,1599.854161,4799.562484,2011-06-01 0:00,2010-06-01 0:00,2011-06-01 0:00,2010-06-01 0:00,0,-82.49,62.35,-82.49,62.35,,,,rekn_tex8kj _full,8kj,rekn,texa,6,FALSE,TRUE,breed,winter,multiyear,NA,,,,,,,922.6583263,,,,,,,,,,,,
9,-94.97522978,56.925,3045.974718,2011,2011,,,,2011NA,NA,2011-07-30 10:51,2011-07-30 10:51,NA,-93.76182758,56.925,-95.67324145,56.925,,,,rekn_tex8kj _full,8kj,rekn,texa,6,FALSE,TRUE,NA,winter,multiyear,NA,,,,,,,922.6583263,,,,,,,,,,,,
10,-99.29411765,29.7,452.337442,2011,2011,,,,2011-07-31 1:46,2011-07-31 1:46,2011-10-30 12:18,2011-10-30 12:18,91,-99.03713893,18.9,-99.36416185,30.15,,,,rekn_tex8kj _full,8kj,rekn,texa,7,TRUE,FALSE,NA,winter,multiyear,NA,,,,,,,3045.974718,,T,,,,T,,,,,,
11,-98.86269071,25.65,250.2669631,2011,2012,,,,2011-10-31 0:25,2011-10-31 0:25,2012-03-06 1:05,2012-03-06 1:05,127,-98.86269071,25.65,-98.86269071,25.65,,,,rekn_tex8kj _full,8kj,rekn,texa,10,TRUE,FALSE,NA,winter,multiyear,NA,,,,,,,452.337442,,T,,,,,,,,,TAG DIES DURING WINTER,
11,-97.35211268,27.45,2765.604212,2010,2010,,,,2010-04-28 1:26,2010-04-28 1:26,2010-05-18 1:40,2010-05-18 1:40,20,-97.35211268,27.45,-97.35211268,27.45,138,,,rekn_tex8km_allyears,8km,rekn,texa,4,TRUE,TRUE,NA,winter,multiyear,NA,,,,,,,250.2669631,,T,,,,,T,,,T,ASSUME WINTER DUE TO FUTURE WINTERING LOCATIONS,
2,-104.4,51.75,1757.679246,2010,2010,,,,2010-05-19 10:22,2010-05-19 10:22,2010NA,NA,NA,-104,51.3,-106.1818182,51.75,,#VALUE!,139,rekn_tex8km_allyears,8km,rekn,texa,5,FALSE,TRUE,NA,winter,multiyear,NA,,,,,,,2765.604212,,,,,,,,,,,,
1,-82.49,62.35,1032.280491,2010,2010,2261.641729,2261.641729,4523.283458,2010-06-01 0:00,2010-06-01 0:00,2010-06-01 0:00,2010-06-01 0:00,0,-82.49,62.35,-82.49,62.35,,,,rekn_tex8km_allyears,8km,rekn,texa,6,FALSE,TRUE,breed,winter,multiyear,NA,,,,,,,1757.679246,,,,,,,,,,,,
31,-81,53.1,2843.171924,2010,2010,,,,2010-07-23 9:13,2010-07-23 9:13,2010-08-09 9:42,2010-08-09 9:42,17,-81,53.1,-81,53.1,,,,rekn_tex8km_allyears,8km,rekn,texa,7,TRUE,FALSE,NA,winter,multiyear,NA,,,,,,,1032.280491,,,,,,,,,,,,
4,-97.70682148,30.6,950.79185,2010,2010,,,,2010-08-11 1:28,2010-08-11 1:28,2010-10-02 0:48,2010-10-02 0:48,52,-97.70682148,30.6,-97.70682148,31.05,,,,rekn_tex8km_allyears,8km,rekn,texa,8,TRUE,FALSE,NA,winter,multiyear,NA,,,,,,,2843.171924,,T,,,,T,,,,T,MIDDLE STOP HERE LIKELY DUE TO ARTIFICIAL LIGHT,
8,-97.58662209,22.05,750.5666773,2010,2011,,,,2010-10-04 0:46,2010-10-04 0:46,2011-03-16 12:20,2011-03-16 12:20,163,-97.5410363,22.05,-97.64776563,23.175,,,,rekn_tex8km_allyears,8km,rekn,texa,10,TRUE,TRUE,NA,winter,multiyear,NA,,,,,,,950.79185,,T,,,,,,,,T,MIDDLE STOP HERE LIKELY DUE TO ARTIFICIAL LIGHT,
10,-97.57489301,28.8,3067.706893,2011,2011,,,,2011-03-17 12:19,2011-03-17 12:19,2011-05-17 1:41,2011-05-17 1:41,61,-97.57489301,28.8,-97.57489301,28.8,137,,,rekn_tex8km_allyears,8km,rekn,texa,3,FALSE,TRUE,NA,winter,multiyear,NA,,,,,,,750.5666773,,T,,,,,T,,,T,MIDDLE STOP HERE LIKELY DUE TO ARTIFICIAL LIGHT,
12,-91.31410454,56.025,862.8201777,2011,2011,,,,2011-05-20 3:05,2011-05-20 3:05,2011NA,NA,NA,-90.83901293,56.025,-91.54259681,56.25,,#VALUE!,140,rekn_tex8km_allyears,8km,rekn,texa,5,FALSE,TRUE,NA,winter,multiyear,NA,,,,,,,3067.706893,,,,,,,,,,,,
